protein,RNA,Sample ID,Chem,517,519,521,523,525,527,529,531,533,535,537,539,541,543,545,547,549,551,553,555,557,559,561,563,565,567,569,571,573,575,577,579,581,583,585,587,589,591,593,595,597,599,601,603,605,607,609,611,613,615,617,619,621,623,625,627,629,631,633,635,637,639,641,643,645,647,649,651,653,655,657,659,661,663,665,667,669,671,673,675,677,679,681,683,685,687,689,691,693,695,697,699,701,703,705,707,709,711,713,715,717,719,721
0,500,A1TRno3622,rna,7943,9307,11009,12821,14895,16975,18622,20324,21698,22893,23967,25264,26593,27400,27946,28374,28806,29126,29174,29150,28871,28014,27472,26690,25967,26239,25742,25558,25132,24906,24239,24206,23892,23668,23393,23238,22949,22254,21707,21130,20639,20159,19459,19023,18522,17961,17488,17016,16534,15868,15412,14982,14573,14056,13374,13059,12600,12021,11718,11257,10800,10329,9924,9477,8991,8539,8149,7774,7370,7062,6709,6357,6128,5836,5560,5196,4963,4644,4459,4309,4103,3778,3563,3519,3283,3139,2946,2886,2655,2590,2342,2157,2084,2046,1840,1855,1716,1803,1835,1612,1595,1514,1746
0,500,A2TRno3622,rna,7670,8965,10656,12408,14314,16268,17952,19650,20958,22048,23141,24339,25636,26469,27004,27488,27906,28188,28286,28328,28059,27230,26685,26105,25361,25455,25114,24939,24438,24276,23635,23567,23341,23063,22868,22822,22443,21741,21184,20647,20316,19707,19120,18692,18204,17612,17118,16801,16082,15540,15166,14707,14255,13792,13243,12910,12356,11989,11546,11225,10719,10283,9839,9359,8894,8474,8014,7637,7306,6955,6644,6307,5976,5752,5486,5149,4888,4662,4506,4217,4048,3871,3575,3397,3298,3076,2828,2721,2675,2419,2458,2157,2112,2076,1969,1855,1793,1887,1606,1662,1485,1574,1679
0,500,A3TRno3622,rna,7391,8668,10324,12044,13873,15809,17477,19082,20332,21543,22496,23698,24972,25667,26325,26817,27310,27560,27564,27739,27577,26702,26231,25525,24902,25045,24651,24460,24058,23849,23178,23253,22916,22712,22523,22395,22092,21447,20957,20440,19876,19482,18797,18384,17952,17322,16885,16528,15915,15366,15029,14605,14065,13693,13084,12773,12253,11811,11417,11013,10575,10163,9786,9279,8766,8423,7932,7597,7252,6916,6638,6276,6009,5689,5493,5141,4930,4671,4401,4279,4037,3848,3639,3586,3269,2997,2930,2666,2556,2483,2342,2232,2084,2135,2001,1820,1793,1761,1698,1662,1705,1877,1612
0,250,B1TRno3622,rna,2788,3211,3764,4394,5075,5772,6365,6953,7459,7863,8321,8826,9278,9671,9968,10213,10468,10663,10783,10862,10868,10625,10530,10319,10126,10232,10162,10074,9954,9927,9714,9767,9594,9602,9573,9605,9468,9280,9078,8936,8764,8591,8427,8260,8112,7854,7698,7563,7311,7158,7012,6830,6608,6475,6262,6036,5914,5736,5553,5301,5102,4967,4760,4548,4370,4071,3913,3781,3616,3466,3322,3126,2978,2858,2836,2634,2527,2398,2244,2165,2139,2023,1870,1868,1678,1601,1592,1489,1466,1391,1299,1329,1261,1097,1065,1050,1182,1132,1101,1058,1210,1150,1209
0,250,B2TRno3622,rna,2612,3009,3523,4062,4733,5401,5931,6538,7025,7432,7853,8328,8804,9142,9492,9721,10010,10237,10381,10518,10484,10265,10159,9973,9811,9909,9860,9846,9697,9716,9472,9487,9419,9423,9373,9323,9336,9139,8937,8783,8615,8439,8300,8107,7943,7751,7545,7458,7222,7066,6876,6749,6542,6324,6174,6018,5849,5626,5472,5311,5065,4944,4732,4510,4352,4080,3894,3776,3642,3410,3316,3070,2978,2900,2739,2641,2502,2398,2339,2093,2095,1988,1870,1773,1693,1601,1558,1526,1447,1413,1299,1304,1207,1157,1162,1155,1182,1132,1147,1058,1265,1150,1209
0,250,B3TRno3622,rna,2633,2972,3512,4097,4726,5394,5905,6502,6959,7387,7789,8189,8712,9079,9399,9586,9887,10025,10166,10240,10230,10026,9934,9707,9577,9633,9539,9536,9376,9380,9135,9148,9087,9031,9022,9022,8988,8709,8583,8360,8247,8129,7920,7698,7593,7419,7317,7123,6879,6697,6517,6400,6216,6019,5840,5650,5422,5309,5191,5010,4770,4619,4465,4244,4069,3830,3695,3552,3323,3170,3121,2883,2819,2746,2598,2413,2369,2282,2158,2032,1942,1824,1794,1692,1590,1601,1439,1360,1347,1263,1229,1254,1234,1127,1130,1050,1068,1007,1055,1007,990,1150,1142
0,125,C1TRno3622,rna,1428,1593,1851,2104,2432,2716,3015,3298,3488,3655,3899,4131,4376,4566,4709,4865,5018,5128,5217,5294,5300,5201,5171,5083,5004,5073,5062,5018,5019,4993,4903,4921,4862,4889,4886,4866,4846,4737,4672,4578,4504,4462,4362,4245,4219,4104,4024,3974,3875,3745,3715,3620,3524,3443,3342,3239,3145,3055,2951,2856,2817,2673,2582,2488,2377,2234,2169,2050,1981,1960,1823,1734,1701,1625,1566,1470,1451,1333,1337,1215,1200,1193,1112,1042,963,957,931,919,872,878,858,803,878,801,807,805,877,755,826,856,825,908,1008
0,125,C2TRno3622,rna,1327,1439,1692,1929,2180,2454,2725,2939,3155,3330,3544,3751,4025,4170,4309,4453,4640,4761,4826,4893,4936,4841,4822,4711,4692,4704,4717,4714,4670,4675,4600,4621,4555,4639,4584,4575,4566,4469,4390,4329,4271,4195,4135,4044,4040,3935,3879,3828,3740,3613,3541,3501,3445,3372,3240,3171,3061,3007,2897,2831,2692,2631,2505,2424,2315,2151,2097,2025,1965,1859,1835,1740,1648,1541,1552,1517,1385,1360,1279,1236,1200,1146,1124,1042,992,942,948,864,912,856,812,828,823,801,742,735,839,839,734,907,880,848,1008
0,125,C3TRno3622,rna,1481,1643,1907,2236,2576,2957,3270,3646,3966,4287,4582,4961,5368,5632,5954,6166,6414,6583,6648,6795,6807,6758,6620,6499,6367,6363,6319,6323,6238,6178,6015,5997,5919,5873,5807,5843,5784,5653,5481,5372,5258,5186,5065,4999,4945,4760,4700,4618,4448,4336,4290,4196,4057,3907,3787,3685,3606,3502,3370,3242,3124,3021,2897,2787,2691,2507,2406,2299,2263,2122,2018,1883,1860,1779,1737,1698,1618,1503,1413,1338,1299,1287,1200,1164,1197,1114,1101,938,971,920,905,903,932,801,871,875,877,839,872,907,935,1029,1008
0,62.5,D1TRno3622,rna,1198,1320,1497,1689,1904,2144,2300,2497,2636,2760,2887,3032,3176,3281,3350,3421,3510,3548,3570,3598,3575,3503,3475,3379,3319,3350,3320,3292,3219,3219,3139,3119,3089,3108,3068,3058,3020,2927,2871,2832,2754,2679,2648,2582,2518,2463,2423,2328,2278,2184,2149,2079,2030,2002,1916,1872,1809,1739,1695,1651,1568,1501,1442,1385,1334,1249,1217,1187,1124,1103,1038,982,973,932,869,857,851,796,726,694,742,713,619,650,642,596,576,570,555,514,533,552,576,563,581,595,572,545,642,806,770,727,873
0,62.5,D2TRno3622,rna,891,937,1065,1196,1324,1470,1579,1714,1813,1910,2011,2102,2226,2298,2390,2467,2535,2605,2641,2704,2716,2687,2642,2624,2564,2577,2629,2606,2551,2579,2529,2553,2521,2553,2555,2505,2501,2468,2429,2395,2348,2308,2259,2219,2185,2139,2094,2079,2040,1963,1922,1915,1849,1812,1717,1709,1630,1594,1573,1506,1442,1443,1337,1301,1255,1193,1140,1111,1081,1042,1009,926,900,911,854,857,767,787,697,694,655,678,632,609,627,565,559,570,575,535,557,527,576,504,613,595,572,671,688,705,605,787,739
0,62.5,D3TRno3622,rna,912,950,1089,1219,1369,1506,1621,1747,1855,1941,2059,2164,2283,2380,2454,2544,2603,2674,2702,2781,2774,2695,2709,2638,2618,2677,2621,2636,2626,2596,2572,2581,2580,2589,2546,2552,2572,2504,2472,2410,2378,2367,2290,2272,2227,2197,2135,2121,2029,1984,1949,1940,1843,1831,1771,1736,1658,1646,1584,1559,1490,1447,1374,1309,1268,1226,1198,1142,1076,1025,1033,945,920,883,883,849,801,779,726,725,720,678,632,677,598,565,576,607,555,557,533,577,548,563,613,560,610,629,780,806,770,666,873
0,31.25,E1TRno3622,rna,762,777,875,960,1029,1145,1241,1316,1356,1423,1458,1535,1623,1688,1721,1758,1802,1834,1863,1871,1888,1840,1823,1801,1776,1775,1783,1765,1748,1734,1692,1705,1687,1690,1682,1672,1657,1618,1580,1583,1569,1531,1470,1440,1426,1433,1394,1345,1298,1299,1246,1250,1196,1178,1141,1126,1066,1035,1008,978,947,952,905,862,853,786,768,756,703,661,679,609,635,574,594,535,534,501,516,500,480,444,455,447,423,424,423,423,416,407,417,401,494,445,387,490,496,503,551,554,660,727,806
0,31.25,E2TRno3622,rna,734,752,829,905,1005,1085,1145,1222,1256,1313,1385,1444,1518,1557,1662,1683,1756,1789,1821,1856,1905,1896,1854,1860,1820,1860,1861,1839,1825,1807,1769,1742,1744,1732,1745,1740,1727,1691,1665,1667,1624,1582,1593,1580,1570,1510,1493,1500,1471,1424,1415,1391,1370,1340,1300,1269,1230,1190,1147,1120,1094,1091,1022,1001,985,921,899,842,825,762,767,733,708,680,683,613,609,600,573,582,567,550,556,460,511,455,525,496,495,492,441,502,548,504,516,595,572,545,597,655,715,727,873
0,31.25,E3TRno3622,rna,775,761,853,942,1035,1163,1236,1341,1400,1444,1491,1576,1691,1755,1844,1910,2005,2067,2141,2218,2262,2248,2270,2292,2291,2325,2347,2329,2320,2347,2288,2301,2285,2276,2268,2259,2217,2142,2139,2064,2038,1983,1949,1930,1908,1897,1837,1791,1823,1758,1707,1692,1659,1626,1600,1563,1503,1448,1448,1343,1331,1292,1257,1191,1171,1119,1058,1015,990,935,891,851,847,841,757,770,692,716,668,643,633,573,594,582,554,596,525,496,535,578,557,552,548,504,581,560,610,587,642,756,715,848,873
0,15.625,F1TRno3622,rna,1396,1418,1513,1627,1716,1799,1861,1915,1931,1933,1966,2029,2075,2119,2141,2146,2185,2203,2188,2209,2186,2122,2058,2018,1961,1972,1940,1907,1866,1840,1769,1770,1743,1701,1706,1679,1649,1603,1546,1521,1488,1462,1432,1384,1365,1322,1284,1258,1231,1196,1156,1164,1125,1098,1029,1019,964,938,937,865,873,832,804,777,733,726,667,634,612,610,608,565,529,532,512,487,467,474,468,449,426,433,404,406,423,408,389,441,396,428,394,426,494,475,516,455,496,545,597,554,660,727,739
0,15.625,F2TRno3622,rna,753,744,795,850,915,989,1029,1080,1111,1154,1202,1222,1292,1317,1365,1394,1438,1468,1495,1513,1523,1489,1475,1455,1429,1444,1430,1425,1414,1380,1351,1361,1357,1340,1344,1339,1337,1288,1285,1265,1222,1211,1193,1161,1182,1126,1135,1101,1076,1057,1037,1024,1002,988,970,948,902,896,880,861,832,770,784,748,716,694,667,629,618,588,584,584,589,539,542,487,500,474,477,460,447,433,392,433,438,424,389,404,456,407,441,477,466,475,420,525,458,629,597,655,660,727,739
0,15.625,F3TRno3622,rna,630,622,665,717,774,838,876,922,968,980,1017,1045,1099,1140,1142,1173,1214,1249,1263,1262,1277,1256,1241,1223,1219,1213,1227,1216,1211,1206,1179,1211,1203,1218,1205,1221,1221,1168,1187,1177,1161,1161,1130,1147,1115,1080,1073,1081,1042,1022,1015,997,952,958,910,915,883,879,843,804,813,781,780,722,711,675,642,634,628,594,578,534,556,532,497,527,492,483,458,460,426,421,442,433,423,408,474,404,416,428,441,401,439,415,516,455,534,545,551,604,605,727,806
0,7.8125,G1TRno3622,rna,581,577,616,665,718,773,810,848,877,890,914,930,972,990,1042,1047,1065,1091,1086,1099,1103,1092,1074,1051,1033,1031,1017,1025,1006,996,985,983,976,960,959,954,936,918,915,891,875,860,829,836,818,767,775,768,740,725,724,716,694,684,659,654,635,624,609,578,580,545,533,507,490,472,454,426,442,414,401,404,390,385,371,362,342,349,344,337,360,327,303,365,336,330,305,331,337,321,348,376,356,386,420,455,458,503,551,604,550,727,739
0,7.8125,G2TRno3622,rna,611,579,610,672,711,752,781,814,841,861,869,898,950,980,1017,1051,1106,1130,1170,1185,1208,1193,1215,1178,1193,1205,1197,1215,1200,1194,1150,1136,1123,1116,1112,1096,1095,1064,1041,1039,1033,995,981,963,964,925,933,908,898,894,844,858,844,805,816,814,790,731,765,741,725,708,663,655,619,597,604,563,543,560,513,497,496,497,468,448,450,447,420,419,404,409,404,392,379,408,389,368,376,385,394,451,439,415,452,525,572,545,597,655,550,605,672
0,7.8125,G3TRno3622,rna,599,579,617,663,697,746,769,807,823,835,856,868,901,924,950,964,982,983,986,991,1002,972,954,942,917,921,921,906,902,885,876,867,848,854,858,843,844,819,798,784,761,756,725,728,722,698,711,668,665,631,654,630,618,601,576,585,551,530,535,524,488,487,469,456,433,426,406,416,362,375,372,360,344,322,334,330,309,313,325,306,306,316,303,284,263,282,305,276,317,342,302,351,356,415,420,420,496,503,459,554,660,666,739
0,0,H1TRno3622,blank,554,515,561,602,626,657,676,692,708,713,713,733,765,768,765,777,784,783,789,797,798,767,769,742,727,717,723,705,705,690,665,657,659,645,635,615,628,603,581,574,578,553,548,528,531,510,502,499,482,485,459,448,452,434,416,434,406,391,393,379,366,364,356,329,327,324,314,289,293,286,260,298,258,259,260,244,250,260,229,255,262,269,253,271,277,267,254,294,258,321,302,376,356,386,420,420,420,503,459,554,605,727,672
0,0,H2TRno3622,blank,578,541,577,610,632,655,677,704,704,722,717,737,761,760,774,789,801,789,807,805,797,796,757,756,729,725,711,710,701,683,665,667,668,647,636,632,640,614,588,578,565,555,541,540,523,516,502,488,468,454,471,460,450,445,425,419,415,404,396,376,373,364,323,334,327,315,290,299,288,274,277,273,258,259,260,259,267,260,239,245,229,246,278,244,263,282,237,331,297,300,325,301,356,386,355,455,458,461,505,554,605,666,739
0,0,H3TRno3622,blank,2824,3019,3347,3700,4027,4362,4578,4848,5013,5146,5306,5501,5773,5928,6028,6119,6245,6276,6309,6289,6214,6044,5865,5638,5447,5435,5333,5283,5055,4893,4665,4618,4477,4418,4292,4184,4095,3899,3778,3619,3555,3450,3333,3231,3114,3037,2938,2854,2721,2620,2559,2476,2401,2287,2224,2169,2082,1972,1902,1807,1741,1675,1588,1487,1454,1365,1280,1259,1161,1120,1092,1056,986,981,950,888,859,832,783,715,731,725,670,677,642,612,643,588,555,557,580,577,548,563,581,595,572,629,642,756,605,787,873
500,500,A1TRno3622,prorna,13184,15243,17809,20504,23266,26057,28244,30390,31886,33027,34129,35204,36541,37129,37411,37462,37715,37656,37139,36673,36150,34743,33565,32476,31544,31416,30760,30233,29568,29110,28225,27848,27290,26967,26338,25938,25511,24522,23803,22959,22122,21566,20652,19962,19299,18525,17962,17362,16528,15882,15402,14800,14210,13743,13044,12556,11950,11517,11129,10591,10220,9738,9301,8797,8258,7891,7434,7125,6784,6429,6101,5692,5506,5100,4996,4717,4496,4161,3943,3758,3535,3450,3348,3126,2977,2809,2676,2574,2497,2333,2296,2157,2112,2017,2001,1960,1907,1971,2019,1964,1980,1998,2217
500,500,A2TRno3622,prorna,13739,15896,18507,21331,24266,27076,29231,31522,33061,34338,35468,36642,37960,38340,38832,38800,38961,38711,38436,37681,37166,35888,34562,33401,32343,32340,31526,31079,30236,29868,28839,28525,27903,27628,26951,26551,26098,24999,24369,23495,22600,21829,21036,20280,19683,18907,18234,17660,16847,16160,15636,15101,14336,13847,13158,12842,12117,11711,11292,10789,10334,9869,9451,8873,8311,7928,7599,7211,6842,6485,6349,5816,5539,5338,5026,4748,4529,4376,4134,3901,3721,3532,3335,3153,3050,2731,2659,2574,2517,2397,2319,2132,2084,2076,2033,1995,1945,1971,2065,2065,1980,2059,2284
500,500,A3TRno3622,prorna,13721,15951,18613,21415,24323,27270,29439,31735,33304,34577,35727,36910,38192,38720,39183,39038,39393,39156,38662,38269,37694,36192,34909,33735,32708,32707,31807,31360,30718,30127,29199,28891,28352,27927,27398,26891,26513,25428,24605,23740,22982,22245,21431,20573,19952,19170,18531,17957,17131,16498,15856,15281,14673,14152,13563,12910,12452,11850,11380,10998,10534,10109,9572,9118,8598,8137,7744,7302,7018,6720,6372,5972,5778,5374,5219,4843,4554,4465,4201,3901,3754,3532,3436,3180,3050,2872,2709,2666,2477,2483,2342,2257,2276,2017,2163,1960,1983,2013,1881,2015,2035,2180,2217
250,250,B1TRno3622,prorna,5874,6747,7908,9122,10484,11680,12708,13810,14587,15130,15721,16413,17106,17369,17735,17767,17966,18042,17844,17740,17585,16923,16371,15915,15521,15509,15136,14984,14710,14458,14007,13873,13586,13522,13224,13036,12899,12398,12078,11633,11321,11046,10622,10235,9948,9558,9284,8994,8686,8352,8061,7707,7476,7230,6932,6601,6299,6175,5868,5602,5398,5176,5014,4815,4476,4205,4072,3847,3685,3578,3381,3144,3038,2886,2724,2657,2519,2398,2282,2155,2106,2047,1933,1881,1751,1663,1660,1544,1526,1456,1484,1480,1453,1364,1388,1540,1373,1552,1560,1511,1650,1635,1814
250,250,B2TRno3622,prorna,6270,7135,8215,9327,10519,11773,12714,13728,14499,15051,15718,16273,16940,17212,17504,17647,17771,17870,17730,17568,17321,16787,16244,15714,15305,15316,15006,14849,14442,14298,13772,13653,13412,13218,13043,12816,12677,12178,11789,11445,11092,10689,10410,10089,9794,9389,9204,8850,8488,8175,7861,7578,7347,7120,6844,6541,6249,6059,5813,5577,5309,5111,4901,4679,4436,4191,3947,3730,3626,3483,3292,3132,3031,2865,2762,2579,2444,2362,2253,2185,2062,1977,1857,1773,1766,1648,1609,1544,1506,1498,1484,1405,1344,1424,1388,1365,1488,1468,1514,1561,1540,1756,1881
250,250,B3TRno3622,prorna,6153,7111,8352,9654,11017,12367,13474,14528,15401,16043,16658,17322,18013,18440,18700,18834,19042,19030,18919,18723,18572,17941,17345,16760,16306,16273,15975,15865,15454,15217,14777,14641,14389,14242,13919,13761,13580,13049,12777,12304,11949,11596,11142,10795,10471,10095,9786,9458,9109,8754,8551,8074,7852,7570,7249,6981,6695,6428,6179,5949,5724,5463,5172,4975,4714,4455,4237,4004,3871,3651,3540,3349,3230,3034,2969,2759,2611,2497,2425,2308,2117,2093,1946,1935,1824,1758,1710,1673,1565,1541,1461,1480,1508,1453,1485,1435,1449,1510,1468,1662,1540,1756,1881
125,125,C1TRno3622,prorna,2742,3112,3621,4180,4784,5312,5831,6313,6605,6914,7252,7566,7875,8058,8192,8234,8395,8409,8398,8345,8236,8012,7784,7566,7355,7361,7221,7154,6940,6929,6673,6678,6526,6507,6410,6362,6263,6020,5863,5710,5563,5375,5207,5036,4920,4752,4588,4474,4300,4199,4017,3936,3784,3641,3496,3364,3281,3130,3059,2891,2784,2673,2586,2441,2311,2225,2116,1989,1965,1870,1776,1734,1668,1611,1500,1423,1410,1396,1279,1246,1266,1134,1112,1096,1094,1098,1033,1029,1011,1027,1044,978,1042,1008,1194,1120,1106,1258,1193,1410,1375,1574,1679
125,125,C2TRno3622,prorna,3329,3792,4422,5081,5799,6509,7054,7641,8096,8463,8777,9154,9570,9759,9999,10095,10235,10255,10177,10060,9992,9660,9449,9122,8905,8889,8724,8664,8464,8372,8094,8028,7932,7890,7752,7607,7551,7283,7066,6860,6678,6447,6248,6043,5925,5719,5551,5377,5175,4962,4824,4652,4507,4382,4172,4003,3826,3712,3583,3437,3298,3153,3014,2901,2810,2604,2522,2339,2274,2190,2077,1982,1926,1850,1767,1667,1635,1548,1518,1409,1386,1322,1301,1218,1197,1161,1118,1121,1110,1070,1136,1104,1124,1127,1194,1190,1182,1300,1285,1461,1540,1756,1679
125,125,C3TRno3622,prorna,2948,3335,3852,4476,5107,5674,6250,6762,7108,7488,7806,8131,8452,8666,8858,8907,9024,9061,9052,9005,8974,8640,8389,8187,7992,8039,7874,7793,7688,7607,7388,7349,7306,7239,7135,7035,7022,6773,6634,6456,6304,6155,5960,5768,5699,5495,5333,5230,5086,4936,4739,4611,4515,4360,4115,4039,3907,3780,3726,3565,3413,3285,3180,3003,2912,2785,2662,2517,2412,2341,2272,2144,2012,2004,1967,1808,1760,1718,1642,1593,1517,1544,1453,1394,1342,1303,1236,1213,1229,1199,1229,1229,1261,1186,1194,1190,1335,1342,1422,1410,1540,1695,1814
62.5,62.5,D1TRno3622,prorna,1418,1542,1797,2044,2346,2604,2823,3054,3215,3343,3484,3652,3803,3863,3969,3990,4098,4075,4093,4034,4027,3916,3807,3675,3598,3625,3583,3508,3442,3424,3318,3318,3215,3216,3165,3108,3088,3010,2936,2843,2779,2690,2673,2571,2473,2404,2341,2290,2193,2114,2076,1970,1951,1875,1828,1739,1679,1639,1597,1527,1453,1389,1350,1250,1250,1198,1145,1071,1022,1008,997,945,920,855,854,849,809,779,764,735,764,713,720,704,657,738,745,699,753,728,742,778,850,890,936,945,992,1048,1055,1259,1375,1453,1545
62.5,62.5,D2TRno3622,prorna,2201,2401,2684,2951,3257,3578,3812,4004,4201,4267,4442,4572,4783,4860,4947,4981,5069,5104,5109,5040,5043,4861,4746,4628,4494,4532,4434,4376,4327,4286,4174,4117,4034,4034,3992,3927,3853,3748,3682,3572,3456,3381,3273,3164,3094,2995,2891,2836,2728,2646,2541,2497,2438,2372,2267,2169,2135,2069,1980,1889,1819,1737,1709,1618,1546,1489,1401,1380,1342,1243,1245,1156,1132,1093,1047,1006,976,931,917,899,862,877,846,853,817,816,813,790,793,835,835,878,960,949,936,945,1030,1132,1147,1158,1485,1453,1545
62.5,62.5,D3TRno3622,prorna,1410,1570,1816,2076,2350,2621,2838,3072,3257,3352,3525,3662,3818,3910,3999,4033,4103,4125,4115,4098,4098,3934,3810,3767,3637,3687,3621,3572,3464,3483,3361,3355,3284,3277,3204,3200,3159,3044,2960,2928,2809,2760,2642,2584,2526,2431,2361,2319,2186,2144,2080,2011,1948,1903,1808,1750,1698,1665,1601,1495,1468,1443,1354,1288,1259,1212,1159,1091,1054,1019,991,932,940,897,854,833,776,805,783,766,764,725,745,704,730,706,728,699,733,749,789,778,823,890,904,945,992,1090,1239,1259,1320,1393,1478
31.25,31.25,E1TRno3622,prorna,1154,1198,1313,1470,1629,1790,1896,2042,2090,2184,2261,2341,2421,2514,2561,2572,2612,2631,2635,2620,2626,2527,2483,2424,2359,2366,2338,2354,2291,2287,2227,2211,2172,2134,2154,2104,2096,2041,1979,1948,1895,1862,1790,1724,1717,1683,1624,1582,1544,1497,1459,1399,1357,1334,1295,1263,1230,1167,1140,1081,1069,1048,1002,967,928,925,855,807,804,784,755,739,715,722,676,684,651,680,649,623,644,643,644,663,598,628,643,662,654,685,742,727,768,801,871,945,992,965,1101,1259,1210,1393,1612
31.25,31.25,E2TRno3622,prorna,879,899,1028,1146,1309,1455,1563,1680,1780,1840,1917,1978,2080,2125,2177,2198,2228,2245,2251,2233,2238,2147,2113,2049,2010,2015,1987,1977,1918,1927,1854,1850,1814,1825,1788,1785,1757,1725,1663,1626,1576,1558,1507,1463,1420,1387,1346,1316,1279,1241,1185,1169,1123,1109,1072,1016,985,976,958,925,891,855,804,794,751,726,686,670,671,633,614,584,576,596,534,558,576,555,535,531,557,526,543,568,569,565,576,588,614,642,673,752,713,771,742,910,877,1048,1101,1108,1265,1393,1478
31.25,31.25,E3TRno3622,prorna,855,895,1039,1146,1294,1419,1545,1673,1743,1816,1887,1968,2060,2085,2141,2177,2204,2224,2228,2198,2180,2138,2100,2017,1973,1996,1960,1946,1894,1896,1838,1825,1806,1785,1770,1781,1737,1698,1630,1605,1556,1531,1470,1420,1422,1381,1314,1294,1268,1198,1166,1159,1118,1057,1044,996,988,934,907,907,887,836,796,815,729,749,720,675,671,633,596,584,576,560,527,550,509,528,516,551,535,538,556,528,540,534,593,570,594,621,696,677,686,771,807,840,915,965,1055,1158,1375,1453,1478
15.625,15.625,F1TRno3622,prorna,596,586,656,726,802,884,928,1006,1047,1090,1129,1182,1221,1258,1280,1296,1309,1332,1324,1314,1311,1290,1250,1228,1186,1201,1176,1169,1160,1133,1105,1109,1090,1093,1090,1069,1059,1030,999,962,958,909,901,884,860,840,803,801,781,760,724,716,702,681,659,648,617,611,575,581,573,534,529,532,495,481,459,462,421,431,413,416,417,399,386,393,392,412,411,398,415,409,442,447,438,455,491,515,535,492,626,577,686,682,742,770,877,923,964,1108,1210,1272,1343
15.625,15.625,F2TRno3622,prorna,577,572,633,706,781,856,911,992,1014,1037,1082,1123,1177,1191,1223,1250,1272,1271,1278,1259,1278,1238,1195,1175,1142,1163,1124,1133,1094,1083,1071,1072,1049,1067,1044,1012,1006,993,976,939,919,907,879,856,869,802,793,786,738,720,715,701,689,659,642,630,623,579,575,553,558,518,513,503,477,472,454,452,447,431,419,410,410,406,401,385,392,385,391,429,393,421,417,420,467,471,423,515,515,578,557,627,713,712,710,805,839,881,1009,1108,1155,1272,1545
15.625,15.625,F3TRno3622,prorna,597,592,653,726,803,870,928,1007,1042,1084,1127,1174,1217,1246,1271,1266,1305,1303,1318,1299,1298,1256,1236,1217,1188,1186,1162,1162,1134,1142,1118,1112,1090,1093,1077,1063,1064,1011,1006,964,971,942,902,882,858,846,810,788,786,763,739,736,723,697,670,651,648,614,609,585,588,557,529,511,517,504,464,447,453,431,431,423,417,392,408,393,409,394,411,398,404,433,430,433,467,439,491,533,535,557,580,602,658,682,871,805,915,881,1055,1058,1210,1393,1478
7.8125,7.8125,G1TRno3622,prorna,442,428,442,496,545,590,619,648,679,695,709,728,758,786,805,786,835,828,823,822,820,795,791,755,744,752,738,719,734,719,701,710,680,685,701,671,679,653,640,615,624,593,589,573,549,547,532,528,505,497,488,478,447,450,456,425,421,427,406,411,377,383,376,376,358,333,343,330,330,291,319,323,298,315,334,338,334,340,334,357,349,339,354,392,452,408,474,496,476,557,557,602,658,682,678,840,877,881,918,1158,1155,1272,1209
7.8125,7.8125,G2TRno3622,prorna,467,435,474,516,573,617,635,679,700,723,740,770,782,816,810,844,860,852,859,865,862,833,820,788,769,789,784,768,753,745,729,729,722,718,714,715,696,678,673,653,638,615,591,585,576,572,560,553,530,516,512,503,484,461,479,449,446,433,423,415,414,406,384,363,362,342,348,335,325,347,330,367,311,315,327,314,350,349,344,357,371,363,341,420,409,455,474,496,495,492,626,627,658,652,775,770,763,881,1193,1058,1210,1150,1478
7.8125,7.8125,G3TRno3622,prorna,467,438,478,510,560,609,639,674,707,735,751,768,804,814,843,851,862,864,872,861,864,833,817,810,789,789,775,770,756,765,743,729,724,718,707,702,709,685,676,653,644,617,614,591,576,570,564,564,535,513,500,496,481,470,453,434,446,420,413,411,388,360,372,363,376,361,338,330,330,319,336,323,324,329,334,322,309,340,344,357,327,351,417,392,394,408,423,478,515,492,533,627,603,623,710,770,992,1090,964,1108,1100,1514,1411
0,0,H1TRno3622,blank,378,345,386,411,449,476,492,528,547,549,568,584,593,611,627,627,638,653,643,650,649,623,615,598,598,609,582,584,577,575,544,552,532,548,543,542,524,515,504,490,490,474,473,445,450,445,433,422,414,405,398,400,400,368,359,351,347,349,328,333,318,329,323,313,300,296,285,289,288,274,277,273,271,287,290,283,292,304,315,317,316,316,341,365,365,408,406,460,436,514,557,577,631,652,742,805,763,881,964,1058,1210,1211,1343
0,0,H2TRno3622,blank,709,684,711,757,827,864,887,936,939,962,979,999,1046,1063,1099,1114,1133,1155,1154,1145,1145,1104,1098,1059,1053,1059,1053,1028,1012,1016,1000,979,958,971,959,956,951,914,891,902,875,848,843,829,803,800,791,772,754,739,698,723,702,689,664,651,641,624,599,581,592,561,558,528,504,500,483,457,463,454,472,441,437,413,401,417,425,412,411,439,436,456,442,474,438,486,474,533,535,557,603,702,603,771,775,840,839,881,1009,1108,1265,1272,1411
0,0,H3TRno3622,blank,406,364,392,418,445,483,500,532,542,560,572,575,593,624,624,633,646,647,649,643,649,639,615,609,592,600,597,577,581,575,555,549,550,554,542,539,527,522,499,506,497,472,460,465,447,443,429,428,414,412,402,392,381,382,362,366,347,346,338,326,344,325,327,308,305,301,290,274,288,286,277,292,291,273,282,291,292,304,306,286,306,316,341,338,394,408,406,441,456,492,580,552,548,682,710,735,801,881,1009,1058,1100,1272,1276
